8.064182751683054562e+01,8.773203996747125188e+01,8.115373793267156088e+01,7.805089489058406116e+01
9.021686628880885905e+01,8.128551693851787263e+01,9.131453794090364795e+01,8.659301753772757593e+01
7.680230961024810199e+01,7.687715114050226362e+01,8.099917650150167958e+01,8.879975012326183048e+01
8.770130227017918401e+01,8.706180806451988019e+01,8.882708723395762718e+01,8.082269237413071039e+01
